,E,T,N
44.76,0.8333333333329025,-1.6990103922509145e-12,1.500000000015959
44.77,0.8333333333329029,-1.6957383935023425e-12,1.5000000000155396
44.78,0.8333333333329035,-1.6923207035557595e-12,1.5000000000151232
44.79,0.833333333332904,-1.688756951060613e-12,1.5000000000147102
44.800000000000004,0.8333333333329046,-1.6850467646663508e-12,1.5000000000143001
44.81,0.8333333333329052,-1.6811897730224281e-12,1.5000000000138933
44.82,0.8333333333329057,-1.677185604778292e-12,1.5000000000134897
44.83,0.8333333333329063,-1.6730338885833926e-12,1.500000000013089
44.84,0.8333333333329069,-1.668734253087177e-12,1.5000000000126916
44.85,0.8333333333329075,-1.6642863269391007e-12,1.5000000000122975
44.86,0.8333333333329082,-1.659689738788611e-12,1.5000000000119067
44.87,0.8333333333329087,-1.6549441172851586e-12,1.500000000011519
44.88,0.8333333333329094,-1.6500490910781886e-12,1.5000000000111346
44.89,0.8333333333329099,-1.6450042888171591e-12,1.5000000000107534
44.9,0.8333333333329106,-1.639809339151516e-12,1.5000000000103755
44.910000000000004,0.8333333333329113,-1.6344638707307057e-12,1.500000000010001
44.92,0.8333333333329119,-1.6289675122041858e-12,1.5000000000096294
44.93,0.8333333333329126,-1.6233198922214023e-12,1.5000000000092613
44.94,0.8333333333329133,-1.6175206394318053e-12,1.5000000000088967
44.95,0.8333333333329139,-1.6115693824848405e-12,1.5000000000085352
44.96,0.8333333333329146,-1.6054657500299665e-12,1.500000000008177
44.97,0.8333333333329154,-1.5992093707166288e-12,1.5000000000078222
44.980000000000004,0.833333333332916,-1.5927998731942732e-12,1.500000000007471
44.99,0.8333333333329168,-1.5862368861123584e-12,1.5000000000071227
45.0,0.8333333333329175,-1.5795200381203299e-12,1.5000000000067781
45.01,0.8333333333329183,-1.5726489578676379e-12,1.5000000000064369
45.02,0.833333333332919,-1.5656232740037272e-12,1.5000000000060991
45.03,0.8333333333329197,-1.5584426151780579e-12,1.5000000000057645
45.04,0.8333333333329205,-1.5511066100400748e-12,1.5000000000054334
45.050000000000004,0.8333333333329213,-1.5436148872392223e-12,1.500000000005106
45.06,0.833333333332922,-1.5359670754249621e-12,1.5000000000047817
45.07,0.8333333333329228,-1.5281628032467378e-12,1.500000000004461
45.08,0.8333333333329237,-1.5202016993539997e-12,1.5000000000041438
45.09,0.8333333333329245,-1.5120833923961922e-12,1.50000000000383
45.1,0.8333333333329253,-1.5038075110227766e-12,1.5000000000035199
45.11,0.8333333333329261,-1.4953736838831972e-12,1.5000000000032132
45.12,0.8333333333329269,-1.486781539626904e-12,1.50000000000291
45.13,0.8333333333329278,-1.4780307069033407e-12,1.5000000000026104
45.14,0.8333333333329286,-1.4691208143619696e-12,1.5000000000023141
45.15,0.8333333333329295,-1.4600514906522347e-12,1.5000000000020215
45.160000000000004,0.8333333333329304,-1.4508223644235797e-12,1.5000000000017326
45.17,0.8333333333329312,-1.4414330643254666e-12,1.500000000001447
45.18,0.8333333333329321,-1.43188321900734e-12,1.5000000000011653
45.19,0.833333333332933,-1.4221724571186495e-12,1.500000000000887
45.2,0.8333333333329339,-1.4123004073088378e-12,1.5000000000006124
45.21,0.8333333333329349,-1.4022666982273695e-12,1.5000000000003413
45.22,0.8333333333329358,-1.3920709585236867e-12,1.500000000000074
45.230000000000004,0.8333333333329367,-1.3817128168472327e-12,1.4999999999998102
45.24,0.8333333333329377,-1.371191901847472e-12,1.4999999999995501
45.25,0.8333333333329387,-1.360507842173847e-12,1.4999999999992937
45.26,0.8333333333329396,-1.3496602664758081e-12,1.499999999999041
45.27,0.8333333333329406,-1.3386488034027974e-12,1.4999999999987919
45.28,0.8333333333329416,-1.3274730816042802e-12,1.4999999999985465
45.29,0.8333333333329426,-1.316132729729699e-12,1.499999999998305
45.300000000000004,0.8333333333329436,-1.3046273764284954e-12,1.499999999998067
45.31,0.8333333333329446,-1.2929566503501356e-12,1.4999999999978328
45.32,0.8333333333329456,-1.2811201801440617e-12,1.4999999999976026
45.33,0.8333333333329467,-1.2691175944597238e-12,1.4999999999973759
45.34,0.8333333333329477,-1.256948521946563e-12,1.4999999999971532
45.35,0.8333333333329487,-1.2446125912540463e-12,1.499999999996934
45.36,0.8333333333329498,-1.2321094310316156e-12,1.4999999999967186
45.37,0.8333333333329509,-1.2194386699287204e-12,1.4999999999965072
45.38,0.8333333333329519,-1.206599936594802e-12,1.4999999999962996
45.39,0.833333333332953,-1.193592859679328e-12,1.4999999999960958
45.4,0.8333333333329541,-1.1804170678317401e-12,1.499999999995896
45.410000000000004,0.8333333333329552,-1.167072189701478e-12,1.4999999999956997
45.42,0.8333333333329563,-1.153557853938011e-12,1.4999999999955076
45.43,0.8333333333329574,-1.13987368919078e-12,1.499999999995319
45.44,0.8333333333329587,-1.1260193241092342e-12,1.4999999999951348
45.45,0.8333333333329598,-1.1119943873428144e-12,1.499999999994954
45.46,0.8333333333329609,-1.0977985075409896e-12,1.4999999999947775
45.47,0.8333333333329621,-1.0834313133532006e-12,1.4999999999946048
45.480000000000004,0.8333333333329632,-1.0688924334288867e-12,1.499999999994436
45.49,0.8333333333329644,-1.0541814964175186e-12,1.499999999994271
45.5,0.8333333333329657,-1.039298130968536e-12,1.4999999999941103
45.51,0.8333333333329669,-1.0242419657313891e-12,1.4999999999939533
45.52,0.8333333333329681,-1.0090126293555165e-12,1.4999999999938005
45.53,0.8333333333329693,-9.936097504903902e-13,1.4999999999936515
45.54,0.8333333333329705,-9.780329577854493e-13,1.4999999999935065
45.550000000000004,0.8333333333329718,-9.622818798901325e-13,1.4999999999933658
45.56,0.833333333332973,-9.463561454539123e-13,1.4999999999932287
45.57,0.8333333333329743,-9.302553831262275e-13,1.499999999993096
45.58,0.8333333333329755,-9.13979221556528e-13,1.4999999999929672
45.59,0.8333333333329769,-8.975272893942521e-13,1.4999999999928426
45.6,0.8333333333329782,-8.808992152888733e-13,1.499999999992722
45.61,0.8333333333329794,-8.640946278898295e-13,1.4999999999926055
45.62,0.8333333333329808,-8.471131558465713e-13,1.499999999992493
45.63,0.8333333333329821,-8.299544278085358e-13,1.4999999999923848
45.64,0.8333333333329834,-8.12618072425198e-13,1.4999999999922804
45.65,0.8333333333329848,-7.951037183459952e-13,1.4999999999921805
45.660000000000004,0.8333333333329861,-7.774109942203652e-13,1.4999999999920846
45.67,0.8333333333329875,-7.595395286977826e-13,1.4999999999919928
45.68,0.8333333333329889,-7.414889504276853e-13,1.4999999999919051
45.69,0.8333333333329903,-7.232588880595232e-13,1.4999999999918219
45.7,0.8333333333329916,-7.048489702427331e-13,1.4999999999917426
45.71,0.8333333333329931,-6.86258825626791e-13,1.4999999999916676
45.72,0.8333333333329945,-6.674880828611342e-13,1.499999999991597
45.730000000000004,0.8333333333329959,-6.485363705951988e-13,1.4999999999915303
45.74,0.8333333333329973,-6.294033174784621e-13,1.499999999991468
45.75,0.8333333333329987,-6.100885521603602e-13,1.49999999999141
45.76,0.8333333333330003,-5.905917032903435e-13,1.4999999999913562
45.77,0.8333333333330017,-5.709123995178477e-13,1.4999999999913067
45.78,0.8333333333330032,-5.510502694923508e-13,1.4999999999912614
45.79,0.8333333333330047,-5.310049418632889e-13,1.4999999999912206
45.800000000000004,0.8333333333330062,-5.107760452800974e-13,1.499999999991184
45.81,0.8333333333330077,-4.903632083922553e-13,1.4999999999911515
45.82,0.8333333333330092,-4.69766059849198e-13,1.4999999999911235
45.83,0.8333333333330107,-4.4898422830037566e-13,1.4999999999911
45.84,0.8333333333330123,-4.2801734239522327e-13,1.4999999999910807
45.85,0.8333333333330138,-4.0686503078322055e-13,1.4999999999910658
45.86,0.8333333333330154,-3.855269221138027e-13,1.4999999999910554
45.87,0.833333333333017,-3.6400264503641966e-13,1.4999999999910492
45.88,0.8333333333330185,-3.4229182820050587e-13,1.4999999999910476
45.89,0.8333333333330202,-3.203941002555423e-13,1.4999999999910503
45.9,0.8333333333330217,-2.9830908985096357e-13,1.4999999999910574
45.910000000000004,0.8333333333330234,-2.7603642563620363e-13,1.499999999991069
45.92,0.833333333333025,-2.535757362607442e-13,1.499999999991085
45.93,0.8333333333330266,-2.3092665037401947e-13,1.4999999999911056
45.94,0.8333333333330283,-2.0808879662547947e-13,1.4999999999911304
45.95,0.83333333333303,-1.8506180366455771e-13,1.49999999999116
45.96,0.8333333333330316,-1.6184530014073693e-13,1.4999999999911937
45.97,0.8333333333330333,-1.3843891470345077e-13,1.4999999999912323
45.980000000000004,0.8333333333330349,-1.1484227600213244e-13,1.4999999999912752
45.99,0.8333333333330367,-9.10550126862654e-14,1.4999999999913227
46.0,0.8333333333330384,-6.707675340528296e-14,1.499999999991375
46.01,0.8333333333329858,-8.500169565751512e-13,1.5000000000270441
46.02,0.8333333333329866,-8.443656634504182e-13,1.500000000026372
46.03,0.8333333333329875,-8.38731890713317e-13,1.5000000000257023
46.04,0.8333333333329883,-8.331156383638419e-13,1.500000000025035
46.050000000000004,0.8333333333329892,-8.275169064019902e-13,1.5000000000243703
46.06,0.83333333333299,-8.219356948277697e-13,1.500000000023708
46.07,0.8333333333329909,-8.163720036411757e-13,1.500000000023048
46.08,0.8333333333329916,-8.108258328422091e-13,1.5000000000223905
46.09,0.8333333333329925,-8.052971824308654e-13,1.5000000000217355
46.1,0.8333333333329934,-7.997860524071524e-13,1.5000000000210827
46.11,0.8333333333329942,-7.942924427710668e-13,1.5000000000204325
46.12,0.8333333333329951,-7.88816353522608e-13,1.5000000000197846
46.13,0.8333333333329959,-7.833577846617721e-13,1.5000000000191391
46.14,0.8333333333329968,-7.779167361885675e-13,1.500000000018496
46.15,0.8333333333329975,-7.724932081029897e-13,1.5000000000178555
46.160000000000004,0.8333333333329984,-7.670872004050348e-13,1.5000000000172173
46.17,0.8333333333329992,-7.616987130947114e-13,1.5000000000165816
46.18,0.8333333333330001,-7.563277461720143e-13,1.5000000000159484
46.19,0.833333333333001,-7.509742996369446e-13,1.5000000000153173
46.2,0.8333333333330017,-7.456383734894979e-13,1.500000000014689
46.21,0.8333333333330026,-7.403199677296819e-13,1.5000000000140628
46.22,0.8333333333330034,-7.350190823574932e-13,1.5000000000134392
46.230000000000004,0.8333333333330043,-7.297357173729276e-13,1.500000000012818
46.24,0.8333333333330051,-7.244698727759925e-13,1.5000000000121991
46.25,0.833333333333006,-7.192215485666847e-13,1.5000000000115827
46.26,0.8333333333330067,-7.139907447450039e-13,1.5000000000109688
46.27,0.8333333333330075,-7.08777461310946e-13,1.5000000000103573
46.28,0.8333333333330084,-7.035816982645193e-13,1.5000000000097482
46.29,0.8333333333330092,-6.984034556057194e-13,1.5000000000091414
46.300000000000004,0.8333333333330101,-6.932427333345425e-13,1.5000000000085372
46.31,0.8333333333330109,-6.88099531450997e-13,1.5000000000079352
46.32,0.8333333333330117,-6.829738499550779e-13,1.500000000007336
46.33,0.8333333333330125,-6.778656888467857e-13,1.5000000000067388
46.34,0.8333333333330134,-6.727750481261175e-13,1.5000000000061442
46.35,0.8333333333330142,-6.677019277930793e-13,1.500000000005552
46.36,0.8333333333330151,-6.626463278476685e-13,1.5000000000049623
46.37,0.8333333333330158,-6.576082482898843e-13,1.500000000004375
46.38,0.8333333333330166,-6.525876891197238e-13,1.50000000000379
46.39,0.8333333333330175,-6.475846503371939e-13,1.5000000000032074
46.4,0.8333333333330183,-6.42599131942291e-13,1.5000000000026275
46.410000000000004,0.8333333333330192,-6.376311339350112e-13,1.50000000000205
46.42,0.83333333333302,-6.326806563153624e-13,1.5000000000014746
46.43,0.8333333333330207,-6.277476990833404e-13,1.5000000000009017
46.44,0.8333333333330216,-6.228322622389451e-13,1.5000000000003313
46.45,0.8333333333330224,-6.17934345782174e-13,1.4999999999997633
46.46,0.8333333333330233,-6.130539497130327e-13,1.4999999999991978
46.47,0.8333333333330241,-6.081910740315185e-13,1.4999999999986346
46.480000000000004,0.8333333333330248,-6.033457187376283e-13,1.499999999998074
46.49,0.8333333333330257,-5.985178838313681e-13,1.4999999999975158
46.5,0.8333333333330265,-5.937075693127348e-13,1.4999999999969598
46.51,0.8333333333330273,-5.889147751817289e-13,1.4999999999964064
46.52,0.8333333333330282,-5.841395014383464e-13,1.4999999999958553
46.53,0.833333333333029,-5.793817480825941e-13,1.4999999999953066
46.54,0.8333333333330297,-5.746415151144691e-13,1.4999999999947604
46.550000000000004,0.8333333333330306,-5.699188025339676e-13,1.4999999999942168
46.56,0.8333333333330314,-5.652136103410967e-13,1.4999999999936755
46.57,0.8333333333330322,-5.605259385358526e-13,1.4999999999931364
46.58,0.833333333333033,-5.558557871182353e-13,1.4999999999926
46.59,0.8333333333330338,-5.512031560882422e-13,1.499999999992066
46.6,0.8333333333330346,-5.465680454458788e-13,1.499999999991534
46.61,0.8333333333330355,-5.419504551911425e-13,1.499999999991005
46.62,0.8333333333330363,-5.373503853240335e-13,1.499999999990478
46.63,0.833333333333037,-5.32767835844548e-13,1.4999999999899538
46.64,0.8333333333330378,-5.282028067526927e-13,1.4999999999894318
46.65,0.8333333333330387,-5.236552980484646e-13,1.4999999999889122
46.660000000000004,0.8333333333330395,-5.191253097318601e-13,1.499999999988395
46.67,0.8333333333330403,-5.146128418028858e-13,1.4999999999878804
46.68,0.833333333333041,-5.101178942615388e-13,1.4999999999873679
46.69,0.8333333333330419,-5.056404671078185e-13,1.499999999986858
46.7,0.8333333333330427,-5.011805603417219e-13,1.4999999999863507
46.71,0.8333333333330435,-4.96738173963256e-13,1.4999999999858455
46.72,0.8333333333330443,-4.923133079724167e-13,1.499999999985343
46.730000000000004,0.8333333333330452,-4.879059623692012e-13,1.4999999999848428
46.74,0.8333333333330459,-4.835161371536161e-13,1.499999999984345
46.75,0.8333333333330467,-4.791438323256577e-13,1.4999999999838496
46.76,0.8333333333330475,-4.747890478853266e-13,1.4999999999833566
46.77,0.8333333333330484,-4.704517838326192e-13,1.4999999999828662
46.78,0.8333333333330492,-4.661320401675418e-13,1.499999999982378
46.79,0.8333333333330499,-4.618298168900917e-13,1.4999999999818925
46.800000000000004,0.8333333333330507,-4.575451140002652e-13,1.499999999981409
46.81,0.8333333333330515,-4.5327793149806874e-13,1.4999999999809284
46.82,0.8333333333330524,-4.490282693834997e-13,1.4999999999804499
46.83,0.8333333333330532,-4.447961276565572e-13,1.4999999999799738
46.84,0.8333333333330539,-4.4058150631723886e-13,1.4999999999795004
46.85,0.8333333333330547,-4.3638440536555063e-13,1.4999999999790292
46.86,0.8333333333330555,-4.3220482480148925e-13,1.4999999999785605
46.87,0.8333333333330563,-4.28042764625055e-13,1.4999999999780942
46.88,0.8333333333330571,-4.238982248362446e-13,1.4999999999776301
46.89,0.8333333333330579,-4.1977120543506415e-13,1.4999999999771687
46.9,0.8333333333330587,-4.1566170642151093e-13,1.4999999999767097
46.910000000000004,0.8333333333330595,-4.115697277955816e-13,1.499999999976253
46.92,0.8333333333330603,-4.0749526955728206e-13,1.499999999975799
46.93,0.833333333333061,-4.034383317066099e-13,1.499999999975347
46.94,0.8333333333330618,-3.9939891424356433e-13,1.4999999999748976
46.95,0.8333333333330626,-3.953770171681431e-13,1.4999999999744507
46.96,0.8333333333330635,-3.913726404803516e-13,1.4999999999740061
46.97,0.8333333333330643,-3.8738578418018717e-13,1.499999999973564
46.980000000000004,0.833333333333065,-3.8341644826764703e-13,1.4999999999731244
46.99,0.8333333333330658,-3.7946463274273645e-13,1.4999999999726872
47.0,0.8333333333330666,-3.7553033760545307e-13,1.4999999999722522
47.01,0.8333333333330674,-3.716135628557966e-13,1.4999999999718199
47.02,0.8333333333330681,-3.677143084937643e-13,1.4999999999713898
47.03,0.8333333333330689,-3.6383257451936187e-13,1.4999999999709621
47.04,0.8333333333330697,-3.599683609325864e-13,1.4999999999705371
47.050000000000004,0.8333333333330705,-3.561216677334353e-13,1.4999999999701144
47.06,0.8333333333330712,-3.5229249492191367e-13,1.499999999969694
47.07,0.833333333333072,-3.484808424980192e-13,1.4999999999692761
47.08,0.8333333333330728,-3.446867104617517e-13,1.4999999999688607
