,E,T,I
45.46,6.0016908516110545,-2.6369305592341733e-14,0.00019000000003559155
45.47,6.00169591485178,-2.7949308671448462e-14,0.0001900000000377461
45.480000000000004,6.001700969667453,-2.949151405334541e-14,0.00019000000003989445
45.49,6.001706016072109,-3.0995281462244045e-14,0.00019000000004203526
45.5,6.001711054079763,-3.2459994302006685e-14,0.00019000000004416715
45.51,6.001716083704407,-3.3885060079854724e-14,0.00019000000004628872
45.52,6.0017211049600085,-3.52699108300839e-14,0.0001900000000483986
45.53,6.001726117860515,-3.6614003537773074e-14,0.0001900000000504953
45.54,6.001731122419851,-3.7916820562503014e-14,0.00019000000005257736
45.550000000000004,6.001736118651918,-3.9177870062066334e-14,0.00019000000005464334
45.56,6.001741106570596,-4.039668641617752e-14,0.0001900000000566917
45.57,6.001746086189743,-4.1572830650191485e-14,0.00019000000005872092
45.58,6.001751057523195,-4.270589085881259e-14,0.00019000000006072943
45.59,6.001756020584764,-4.3795482629809425e-14,0.00019000000006271569
45.6,6.001760975388245,-4.484124946772436e-14,0.00019000000006467806
45.61,6.001765921947404,-4.584286321759118e-14,0.00019000000006661496
45.62,6.001770860275991,-4.680002448864492e-14,0.0001900000000685247
45.63,6.001775790387732,-4.7712463078036e-14,0.00019000000007040563
45.64,6.00178071229633,-4.857993839454062e-14,0.00019000000007225607
45.65,6.001785626015468,-4.94022398822775e-14,0.00019000000007407427
45.660000000000004,6.0017905315588065,-5.0179187444418696e-14,0.00019000000007585852
45.67,6.001795428939985,-5.091063186690092e-14,0.000190000000077607
45.68,6.001800318172621,-5.159645524214173e-14,0.00019000000007931802
45.69,6.0018051992703105,-5.2236571392750146e-14,0.00019000000008098967
45.7,6.001810072246627,-5.283092629524057e-14,0.00019000000008262012
45.71,6.001814937115126,-5.337949850374394e-14,0.00019000000008420755
45.72,6.001819793889337,-5.388229957372312e-14,0.00019000000008575005
45.730000000000004,6.001824642582771,-5.433937448568439e-14,0.0001900000000872457
45.74,6.001829483208918,-5.475080206888954e-14,0.00019000000008869255
45.75,6.001834315781244,-5.511669542507055e-14,0.00019000000009008867
45.76,6.001839140313198,-5.543720235214129e-14,0.00019000000009143205
45.77,6.001843956818203,-5.571250576791079e-14,0.00019000000009272065
45.78,6.001848765309667,-5.594282413379545e-14,0.00019000000009395247
45.79,6.00185356580097,-5.612841187853302e-14,0.00019000000009512544
45.800000000000004,6.001858358305477,-5.626955982189476e-14,0.00019000000009623745
45.81,6.0018631428365286,-5.6366595598398194e-14,0.00019000000009728637
45.82,6.001867919407446,-5.6419884081020555e-14,0.0001900000000982701
45.83,6.001872688031528,-5.6429827804911175e-14,0.00019000000009918643
45.84,6.001877448722056,-5.639686739110453e-14,0.0001900000001000332
45.85,6.001882201492287,-5.6321481970233165e-14,0.00019000000010080815
45.86,6.001886946355459,-5.620418960624045e-14,0.00019000000010150904
45.87,6.001891683324788,-5.604554772009351e-14,0.00019000000010213362
45.88,6.0018964124134735,-5.584615351349595e-14,0.00019000000010267957
45.89,6.00190113363469,-5.5606644392601293e-14,0.00019000000010314458
45.9,6.001905847001594,-5.532769839172503e-14,0.00019000000010352627
45.910000000000004,6.0019105525273195,-5.501003459705776e-14,0.00019000000010382226
45.92,6.001915250224982,-5.465441357037891e-14,0.00019000000010403016
45.93,6.001919940107678,-5.4261637772768196e-14,0.00019000000010414752
45.94,6.001924622188479,-5.3832551988319416e-14,0.0001900000001041719
45.95,6.001929296480442,-5.336804374785275e-14,0.00019000000010410074
45.96,6.001933962996598,-5.286904375262898e-14,0.0001900000001039316
45.97,6.001938621749964,-5.233652629806038e-14,0.0001900000001036619
45.980000000000004,6.001943272753533,-5.177150969742446e-14,0.00019000000010328908
45.99,6.001947916020279,-5.1175056705578174e-14,0.00019000000010281054
46.0,6.001952551563155,-5.054827494266837e-14,0.0001900000001022236
46.01,6.001957179395097,-4.989231731784623e-14,0.00019000000010152568
46.02,6.001961799529019,-4.920838245297927e-14,0.00019000000010071404
46.03,6.001966411977813,-4.84977151063662e-14,0.000190000000099786
46.04,6.001971016754357,-4.7761606596446836e-14,0.00019000000009873876
46.050000000000004,6.0019756138715055,-4.700139522551636e-14,0.00019000000009756961
46.06,6.001980203342092,-4.621846670343993e-14,0.00019000000009627573
46.07,6.001984785178935,-4.541425457136226e-14,0.00019000000009485428
46.08,6.00198935939483,-4.459024062542264e-14,0.00019000000009330244
46.09,6.001993926002553,-4.3747955340466736e-14,0.00019000000009161726
46.1,6.001998485014863,-4.2888978293761794e-14,0.00019000000008979586
46.11,6.002003036444497,-4.2014938588705944e-14,0.00019000000008783532
46.12,6.002007580304175,-4.1127515278543475e-14,0.00019000000008573262
46.13,6.002012116606596,-4.022843779007644e-14,0.00019000000008348477
46.14,6.0020166453644395,-3.931948634738012e-14,0.00019000000008108876
46.15,6.002021166590368,-3.8402492395512036e-14,0.0001900000000785415
46.160000000000004,6.002025680297023,-3.747933902422674e-14,0.00019000000007583993
46.17,6.002030186497027,-3.655196139169065e-14,0.00019000000007298088
46.18,6.002034685202985,-3.5622347148191e-14,0.00019000000006996125
46.19,6.002039176427481,-3.4692536859851356e-14,0.0001900000000667778
46.2,6.002043660183083,-3.3764624432343114e-14,0.00019000000006342736
46.21,6.002048136482336,-3.2840757534601075e-14,0.00019000000005990668
46.22,6.002052605337769,-3.192313802253231e-14,0.00019000000005621245
46.230000000000004,6.0020570667618935,-3.1014022362731075e-14,0.00019000000005234142
46.24,6.002061520767199,-3.0115722056193556e-14,0.0001900000000482902
46.25,6.002065967366157,-2.9230604062026893e-14,0.0001900000000440555
46.26,6.002070406571224,-2.8361091221164615e-14,0.00019000000003963386
46.27,6.002074838394832,-2.7509662680078307e-14,0.00019000000003502185
46.28,6.002079262849399,-2.6678854314492852e-14,0.00019000000003021605
46.29,6.002083679947325,-2.5871259153095692e-14,0.00019000000002521294
46.300000000000004,6.002088089700988,-2.5089527801251575e-14,0.000190000000020009
46.31,6.00209249212275,-2.4336368864717023e-14,0.0001900000000146007
46.32,6.00209688719257,-2.3229479282478053e-14,0.00019000000001000787
46.33,6.002101274833455,-2.0709599663227808e-14,0.00019000000000904993
46.34,6.0021056551730485,-1.8151075818011218e-14,0.0001900000000080779
46.35,6.002110028223506,-1.5555279098615458e-14,0.00019000000000709237
46.36,6.0021143939969654,-1.2923623221054803e-14,0.0001900000000060938
46.37,6.0021187525055435,-1.0257564601862458e-14,0.00019000000000508275
46.38,6.002123103761338,-7.55860269437354e-15,0.00019000000000405975
46.39,6.002127447776428,-4.828280325017899e-15,0.0001900000000030254
46.4,6.002131784562871,-2.068184029592672e-15,0.00019000000000198022
46.410000000000004,6.002136114132708,7.200556104446084e-16,0.00019000000000092483
46.42,6.002140436497958,3.5347636316862162e-15,0.00018999999999985988
46.43,6.002144751670622,6.374220352500121e-15,0.00018999999999878595
46.44,6.002149059662683,9.236661036736323e-15,0.00018999999999770367
46.45,6.002153360486103,1.212027555744676e-14,0.00018999999999661375
46.46,6.002157654152825,1.5023208060589887e-14,0.0001899999999955168
46.47,6.002161940674774,1.7943556628759275e-14,0.00018999999999441358
46.480000000000004,6.002166220063854,2.0879372944891175e-14,0.00018999999999330474
46.49,6.0021704923319525,2.3828661955972804e-14,0.00018999999999219104
46.5,6.002174757490937,2.678938153677004e-14,0.0001899999999910732
46.51,6.002179015552655,2.9759442153533414e-14,0.000189999999989952
46.52,6.002183266528936,3.273670652771684e-14,0.00018999999998882817
46.53,6.002187510431592,3.571898929968364e-14,0.00018999999998770256
46.54,6.0021917472724144,3.8704056692434275e-14,0.00018999999998657593
46.550000000000004,6.002195977063176,4.1689626175314284e-14,0.00018999999998544915
46.56,6.00220019981563,4.467336612772258e-14,0.00018999999998432304
46.57,6.002204415541515,4.765289550283893e-14,0.00018999999998319845
46.58,6.002208624252546,5.0625783491330153e-14,0.00018999999998207628
46.59,6.002212825960423,5.358954918506831e-14,0.0001899999999809574
46.6,6.0022170206768255,5.654166124083788e-14,0.00018999999997984274
46.61,6.002221208413415,5.947953754406219e-14,0.00018999999997873328
46.62,6.002225389181835,6.240054487251015e-14,0.00018999999997762988
46.63,6.002229562993711,6.530199856001463e-14,0.00018999999997653357
46.64,6.002233729860649,6.818116216017915e-14,0.00018999999997544532
46.65,6.002237889794237,7.10352471101047e-14,0.00018999999997436616
46.660000000000004,6.002242042806044,7.386141239409799e-14,0.0001899999999732971
46.67,6.002246188907623,7.665676420738061e-14,0.00018999999997223918
46.68,6.002250328110509,7.941835561981485e-14,0.00018999999997119344
46.69,6.002254460426214,8.214318623961115e-14,0.000189999999970161
46.7,6.002258585866238,8.482820187704593e-14,0.00018999999996914294
46.71,6.002262704442059,8.747029420816907e-14,0.0001899999999681404
46.72,6.002266816165139,9.006630043852992e-14,0.00018999999996715449
46.730000000000004,6.002270921046922,9.261300296688554e-14,0.0001899999999661864
46.74,6.002275019098831,9.51071290489108e-14,0.0001899999999652373
46.75,6.002279110332276,9.754535046092321e-14,0.00018999999996430835
46.76,6.002283194758647,9.992428316359061e-14,0.00018999999996340081
46.77,6.002287272389315,1.022404869656492e-13,0.00018999999996251592
46.78,6.002291343235634,1.0449046518761151e-13,0.00018999999996165492
46.79,6.002295407308941,1.0667066432549083e-13,0.0001899999999608191
46.800000000000004,6.002299464620556,1.0877747371451092e-13,0.00018999999996000978
46.81,6.002303515181779,1.108072251928162e-13,0.0001899999999592282
46.82,6.002307559003895,1.1275619276519524e-13,0.0001899999999584758
46.83,6.002311596098169,1.1462059226678954e-13,0.00018999999995775388
46.84,6.002315626475851,1.1639658102681076e-13,0.00018999999995706384
46.85,6.002319650148173,1.180802575322506e-13,0.00018999999995640706
46.86,6.002323667126347,1.1966766109160235e-13,0.000189999999955785
46.87,6.002327677421571,1.2115477149857127e-13,0.0001899999999551991
46.88,6.002331681045025,1.225375086957907e-13,0.0001899999999546508
46.89,6.002335678007871,1.2381173243853333e-13,0.00018999999995414157
46.9,6.002339668321253,1.2497324195843128e-13,0.00018999999995367297
46.910000000000004,6.0023436519963,1.260177756271878e-13,0.0001899999999532465
46.92,6.002347629044123,1.2694101062028976e-13,0.00018999999995286372
46.93,6.002351599475814,1.277385625807268e-13,0.0001899999999525262
46.94,6.0023555633024515,1.2840598528270297e-13,0.00018999999995223557
46.95,6.002359520535095,1.289387702953523e-13,0.00018999999995199338
46.96,6.002363471184786,1.2933234664645208e-13,0.00018999999995180134
46.97,6.002367415262552,1.2958208048613973e-13,0.00018999999995166105
46.980000000000004,6.0023713527794005,1.2968327475062593e-13,0.00018999999995157423
46.99,6.002375283746325,1.2963116882590931e-13,0.0001899999999515426
47.0,6.0023792081743,1.2942093821149158e-13,0.00018999999995156786
47.01,6.002383126074286,1.2904769418409167e-13,0.00018999999995165178
47.02,6.002387037457223,1.2850648346136027e-13,0.0001899999999517961
47.03,6.002390942334038,1.2779228786559577e-13,0.0001899999999520027
47.04,6.002394840715639,1.2690002398745672e-13,0.00018999999995227332
47.050000000000004,6.002398732612918,1.258245428496772e-13,0.00018999999995260986
47.06,6.0024026180367525,1.2456062957078394e-13,0.00018999999995301416
47.07,6.002406496998001,1.231030030288066e-13,0.00018999999995348812
47.08,6.002410369507506,1.2144631552499533e-13,0.00018999999995403363
47.09,6.0024142355760945,1.1958515244753317e-13,0.00018999999995465269
47.1,6.002418095214577,1.1751403193525605e-13,0.0001899999999553472
47.11,6.0024219484337475,1.152274045413597e-13,0.00018999999995611918
47.12,6.002425795244385,1.1271965289711916e-13,0.00018999999995697066
47.13,6.002429635657249,1.0998509137560029e-13,0.00018999999995790364
47.14,6.002433469683087,1.0701796575538224e-13,0.0001899999999589202
47.15,6.0024372973326265,1.0381245288426042e-13,0.00018999999996002239
47.160000000000004,6.0024411186165825,1.0036266034296619e-13,0.00018999999996121238
47.17,6.002444933545652,9.666262610888957e-14,0.00018999999996249225
47.18,6.002448742130516,9.270631821977922e-14,0.0001899999999638642
47.19,6.002452544381841,8.848763443746653e-14,0.00018999999996533037
47.2,6.002456340310275,8.400040191157483e-14,0.000189999999966893
47.21,6.002460129926452,7.923837684324667e-14,0.00018999999996855435
47.22,6.002463913240992,7.419524414883952e-14,0.00018999999997031661
47.230000000000004,6.002467690264495,6.886461712364894e-14,0.00018999999997218212
47.24,6.0024714610075485,6.324003710563551e-14,0.00018999999997415317
47.25,6.002475225480723,5.731497313911669e-14,0.00018999999997623208
47.26,6.002478983694575,5.10828216384964e-14,0.00018999999997842124
47.27,6.002482735659643,4.453690605197115e-14,0.00018999999998072303
47.28,6.002486481386451,3.7670476525263546e-14,0.00018999999998313988
47.29,6.002490220885509,3.0476709565308926e-14,0.00018999999998567418
47.300000000000004,6.002493954167309,2.2948707703982945e-14,0.00018999999998832844
47.31,6.002497681242329,1.507949916183323e-14,0.00018999999999110513
47.32,6.002501402121033,6.86203751176196e-15,0.00018999999999400678
47.33,6.002505116656913,8.188189356603e-15,0.00018999999999352057
47.34,6.002508824967737,1.228097046298359e-14,0.0001899999999920532
47.35,6.002512527106414,1.6453465873122757e-14,0.0001899999999905588
47.36,6.0025162230832185,2.0706174917947392e-14,0.0001899999999890373
47.37,6.002519912908412,2.5039595100787384e-14,0.00018999999998748848
47.38,6.002523596592239,2.945422207007927e-14,0.0001899999999859122
47.39,6.002527274144928,3.39505495920503e-14,0.00018999999998430835
47.4,6.002530945576691,3.8529069523434175e-14,0.00018999999998267668
47.410000000000004,6.002534610897725,4.319027178416139e-14,0.0001899999999810171
47.42,6.002538270118208,4.793464433004307e-14,0.00018999999997932942
47.43,6.002541923248306,5.27626731254916e-14,0.0001899999999776135
47.44,6.002545570298165,5.767484211620163e-14,0.0001899999999758692
47.45,6.002549211277918,6.267163320185636e-14,0.0001899999999740963
47.46,6.0025528461976805,6.775352620880956e-14,0.00018999999997229471
47.47,6.002556475067553,7.29209988628048e-14,0.00018999999997046426
47.480000000000004,6.002560097897618,7.81745267616615e-14,0.0001899999999686048
47.49,6.002563714697945,8.351458334796241e-14,0.00018999999996671614
47.5,6.002567325478586,8.894163988177162e-14,0.0001899999999647982
47.51,6.002570930249579,9.445616541331718e-14,0.00018999999996285074
47.52,6.002574529020943,1.00058626755697e-13,0.00018999999996087367
47.53,6.002578121802684,1.0574948845756004e-13,0.00018999999995886684
47.54,6.002581708604793,1.1152921277582695e-13,0.0001899999999568301
47.550000000000004,6.002585289437241,1.173982596483757e-13,0.00018999999995476325
47.56,6.00258886430999,1.2335708666672693e-13,0.0001899999999526662
47.57,6.00259243323298,1.2940614904876527e-13,0.00018999999995053882
47.58,6.002595996216141,1.3554589961142062e-13,0.0001899999999483809
47.59,6.002599553269383,1.4177678874337443e-13,0.00018999999994619233
47.6,6.002603104402604,1.4809926437773748e-13,0.00018999999994397297
47.61,6.002606649625684,1.5451377196477613e-13,0.00018999999994172268
47.62,6.0026101889484895,1.6102075444459076e-13,0.0001899999999394413
47.63,6.002613722380872,1.6762065221982159e-13,0.0001899999999371287
47.64,6.0026172499326655,1.7431390312832854e-13,0.0001899999999347847
47.65,6.0026207716136915,1.8110094241591564e-13,0.00018999999993240925
47.660000000000004,6.002624287433753,1.8798220270901492e-13,0.00018999999993000213
47.67,6.002627797402643,1.9495811398736963e-13,0.00018999999992756322
47.68,6.002631301530133,2.0202910355675828e-13,0.00018999999992509243
47.69,6.0026347998259855,2.091955960216757e-13,0.00018999999992258955
47.7,6.0026382922999435,2.1645801325803846e-13,0.0001899999999200545
47.71,6.002641778961737,2.2381677438586172e-13,0.0001899999999174871
47.72,6.002645259821081,2.3127229574198763e-13,0.00018999999991488727
47.730000000000004,6.002648734887676,2.3882499085276784e-13,0.00018999999991225485
47.74,6.002652204171206,2.464752704067441e-13,0.00018999999990958972
